1671829173512,B05y,99.9805,0.015625
1671829173813,B02y,100.953,0.0078125
1671829174114,B02y,99.668,0.0078125
1671829174415,B07y,99.4141,0.0078125
1671829174716,B30y,99.9531,0.015625
1671829175026,B03y,100.539,0.0078125
1671829175327,B10y,99.3867,0.0078125
1671829175628,B05y,100.977,0.015625
1671829175929,B10y,100.414,0.015625
1671829176230,B10y,99.6055,0.0078125
1671829176531,B02y,100.578,0.015625
1671829176832,B07y,100.887,0.015625
1671829177133,B03y,99.6016,0.015625
1671829177434,B30y,99.9102,0.0078125
1671829177735,B30y,99.9844,0.0078125
1671829178036,B10y,100.387,0.0078125
1671829178337,B10y,99.3555,0.0078125
1671829178638,B10y,100.984,0.0078125
1671829178939,B02y,100.672,0.015625
1671829179240,B03y,99.6719,0.0078125
1671829179541,B07y,99.8203,0.015625
1671829179842,B10y,100.395,0.015625
1671829180143,B05y,100.332,0.015625
1671829180444,B07y,99.8477,0.0078125
1671829180745,B05y,100.828,0.0078125
1671829181046,B20y,100.582,0.015625
1671829181347,B02y,99.7305,0.0078125
1671829181648,B02y,100.426,0.015625
1671829181949,B10y,100.504,0.0078125
1671829182250,B30y,99.6719,0.015625
1671829182551,B07y,99.3594,0.015625
1671829182852,B20y,100.758,0.0078125
1671829183153,B07y,99.9219,0.015625
1671829183455,B10y,100.668,0.015625
1671829183755,B20y,99.4453,0.0078125
1671829184059,B03y,99.6289,0.0078125
1671829184357,B03y,99.9414,0.0078125
1671829184659,B02y,100.789,0.015625
1671829184960,B20y,99.9102,0.0078125
1671829185261,B10y,99.5156,0.015625
1671829185562,B07y,100.328,0.015625
1671829185863,B05y,99.6289,0.0078125
1671829186164,B30y,99.7891,0.0078125
1671829186465,B05y,99.8594,0.0078125
1671829186766,B02y,99.5039,0.0078125
1671829187067,B10y,99.7656,0.0078125
1671829187368,B20y,100.637,0.0078125
1671829187669,B03y,100.543,0.0078125
1671829187970,B05y,100.609,0.0078125
1671829188272,B20y,100.789,0.0078125
1671829188573,B02y,99.8164,0.0078125
1671829188874,B05y,100.41,0.0078125
1671829189175,B03y,99.6094,0.0078125
1671829189476,B07y,100.727,0.0078125
1671829189777,B03y,99.4492,0.0078125
1671829190078,B20y,99.707,0.015625
1671829190379,B03y,99.8164,0.0078125
1671829190680,B02y,99.4766,0.015625
1671829190981,B07y,100.582,0.015625
1671829191282,B30y,99.3789,0.0078125
1671829191583,B10y,100.766,0.0078125
1671829191884,B20y,100.766,0.015625
1671829192185,B30y,99.7891,0.0078125
1671829192486,B20y,99.3828,0.015625
1671829192787,B03y,99.9766,0.0078125
1671829193088,B05y,99.5664,0.0078125
1671829193389,B07y,99.8242,0.0078125
1671829193690,B05y,100.887,0.015625
1671829193992,B20y,99.3555,0.0078125
1671829194293,B03y,100.848,0.0078125
1671829194594,B07y,100.422,0.015625
1671829194895,B20y,99.7031,0.015625
1671829195197,B03y,100.695,0.015625
1671829195497,B07y,100.824,0.0078125
1671829195798,B30y,99.918,0.0078125
1671829196099,B20y,99.582,0.015625
1671829196400,B07y,100.98,0.015625
1671829196701,B07y,100.414,0.015625
1671829197002,B02y,99.7305,0.015625
1671829197303,B05y,99.7969,0.015625
1671829197605,B10y,100.355,0.0078125
1671829197905,B10y,100.316,0.0078125
1671829198206,B20y,99.9453,0.0078125
1671829198507,B07y,99.8203,0.015625
1671829198808,B02y,100.547,0.015625
1671829199109,B05y,100.914,0.015625
1671829199410,B20y,100.984,0.0078125
1671829199711,B05y,100.73,0.0078125
1671829200012,B20y,99.6914,0.0078125
1671829200313,B05y,99.543,0.015625
1671829200614,B07y,100.547,0.015625
1671829200915,B05y,99.7539,0.0078125
1671829201216,B05y,99.8945,0.015625
1671829201517,B10y,99.957,0.015625
1671829201818,B20y,99.5664,0.0078125
1671829202119,B07y,100.645,0.015625
1671829202420,B30y,100.953,0.0078125
1671829202721,B07y,99.5078,0.015625
1671829203022,B30y,100.504,0.0078125
1671829203323,B05y,100.668,0.0078125
1671829203626,B02y,99.7578,0.015625
1671829203927,B07y,100.855,0.0078125
1671829204228,B02y,100.578,0.0078125
1671829204529,B30y,100.703,0.015625
1671829204835,B07y,99.5156,0.0078125
1671829205135,B03y,100.566,0.0078125
1671829205436,B05y,100.859,0.0078125
1671829205737,B20y,100.926,0.015625
1671829206038,B07y,99.7617,0.0078125
1671829206339,B10y,100.727,0.015625
1671829206640,B20y,99.8594,0.0078125
1671829206941,B03y,99.7227,0.0078125
1671829207242,B02y,99.6445,0.015625
1671829207544,B05y,100.797,0.0078125
1671829207844,B03y,99.4844,0.015625
1671829208145,B05y,99.6367,0.0078125
1671829208446,B02y,99.3594,0.0078125
1671829208747,B30y,100.316,0.0078125
1671829209048,B02y,99.4453,0.015625
1671829209349,B10y,100.57,0.015625
1671829209650,B05y,100.484,0.015625
1671829209951,B03y,100.484,0.0078125
1671829210252,B05y,99.6289,0.0078125
1671829210553,B05y,100.859,0.0078125
1671829210854,B05y,99.7578,0.0078125
1671829211155,B07y,100.574,0.015625
1671829211456,B05y,100.379,0.0078125
1671829211757,B07y,100.516,0.015625
1671829212058,B07y,100.387,0.015625
1671829212359,B05y,100.672,0.0078125
1671829212660,B05y,99.4141,0.0078125
1671829212961,B30y,99.9766,0.015625
1671829213272,B20y,99.7969,0.015625
1671829213572,B30y,100.918,0.0078125
1671829213873,B30y,99.668,0.0078125
1671829214175,B07y,100.984,0.015625
1671829214476,B30y,100.82,0.015625
1671829214777,B05y,100.801,0.015625
1671829215078,B03y,100.316,0.0078125
1671829215379,B03y,99.9453,0.0078125
1671829215680,B05y,100.887,0.0078125
1671829215981,B10y,100.449,0.0078125
1671829216285,B03y,99.5742,0.0078125
1671829216586,B30y,99.9531,0.0078125
1671829216887,B30y,100.758,0.0078125
1671829217189,B02y,100.422,0.015625
1671829217489,B03y,99.9414,0.0078125
1671829217790,B30y,99.7344,0.015625
1671829218092,B10y,99.5117,0.0078125
1671829218393,B10y,100.484,0.0078125
1671829218694,B10y,100.355,0.0078125
1671829218995,B10y,99.3633,0.015625
1671829219296,B05y,99.7695,0.015625
1671829219597,B02y,99.8164,0.0078125
1671829219903,B10y,100.539,0.0078125
1671829220208,B05y,100.695,0.015625
1671829220509,B02y,100.391,0.0078125
1671829220811,B10y,99.7578,0.0078125
1671829221112,B03y,99.9141,0.015625
1671829221413,B07y,100.52,0.015625
1671829221714,B03y,100.668,0.0078125
1671829222015,B03y,100.738,0.015625
1671829222316,B10y,99.5703,0.0078125
1671829222617,B20y,100.914,0.0078125
1671829222918,B02y,100.762,0.0078125
1671829223219,B03y,99.3594,0.0078125
1671829223520,B02y,99.3594,0.015625
1671829223821,B10y,99.3867,0.015625
1671829224122,B30y,100.695,0.0078125
1671829224423,B30y,100.32,0.0078125
1671829224725,B02y,99.7266,0.015625
1671829225026,B05y,99.5664,0.0078125
1671829225327,B07y,100.824,0.015625
1671829225628,B07y,100.328,0.0078125
1671829225929,B03y,99.5195,0.015625
1671829226230,B10y,100.359,0.015625
1671829226531,B30y,99.4492,0.015625
1671829226832,B10y,100.582,0.015625
1671829227133,B20y,99.3594,0.015625
1671829227434,B03y,99.6406,0.0078125
1671829227735,B07y,99.8906,0.0078125
1671829228036,B10y,99.418,0.015625
1671829228337,B02y,99.4531,0.015625
1671829228638,B02y,99.4492,0.0078125
1671829228939,B30y,100.703,0.015625
1671829229240,B07y,100.414,0.015625
1671829229541,B03y,100.738,0.015625
1671829229842,B02y,100.824,0.0078125
1671829230143,B05y,100.914,0.015625
1671829230484,B03y,99.7578,0.015625
1671829230785,B03y,99.793,0.015625
1671829231086,B10y,100.355,0.0078125
1671829231388,B02y,100.727,0.0078125
1671829231689,B03y,99.8516,0.0078125
1671829231990,B07y,99.3242,0.015625
1671829232291,B20y,99.4727,0.0078125
1671829232592,B05y,100.707,0.015625
1671829232893,B07y,100.727,0.0078125
1671829233194,B03y,100.953,0.0078125
1671829233495,B05y,100.699,0.0078125
1671829233796,B07y,99.4258,0.015625
1671829234097,B05y,99.5781,0.015625
1671829234398,B05y,99.6719,0.015625
1671829234699,B02y,100.48,0.015625
1671829235000,B05y,99.8242,0.0078125
1671829235301,B05y,99.6094,0.0078125
1671829235602,B02y,100.672,0.0078125
1671829235903,B20y,100.914,0.0078125
1671829236204,B05y,99.6914,0.0078125
1671829236505,B02y,99.8633,0.015625
1671829236806,B03y,99.5781,0.015625
1671829237107,B10y,99.9102,0.0078125
1671829237408,B05y,100.797,0.015625
1671829237709,B03y,99.8828,0.0078125
1671829238015,B07y,100.855,0.0078125
1671829238316,B30y,99.8477,0.0078125
1671829238617,B20y,100.418,0.015625
1671829238918,B02y,100.324,0.0078125
1671829239219,B10y,99.9219,0.0078125
1671829239520,B30y,100.914,0.0078125
1671829239821,B02y,99.3477,0.0078125
1671829240122,B05y,99.5508,0.015625
1671829240423,B05y,99.9141,0.015625
1671829240725,B10y,99.6602,0.0078125
1671829241026,B20y,100.426,0.015625
1671829241327,B10y,100.785,0.0078125
1671829241628,B10y,100.918,0.0078125
1671829241929,B10y,99.7227,0.0078125
1671829242230,B05y,100.727,0.015625
1671829242531,B20y,99.8242,0.0078125
1671829242832,B20y,99.6992,0.0078125
1671829243133,B03y,99.8203,0.015625
1671829243434,B20y,99.3594,0.015625
1671829243735,B05y,100.789,0.015625
1671829244036,B02y,100.949,0.015625
1671829244337,B05y,99.4844,0.015625
1671829244638,B30y,99.918,0.0078125
1671829244939,B03y,100.395,0.015625
1671829245240,B02y,100.977,0.015625
1671829245541,B20y,99.8906,0.0078125
1671829245842,B03y,99.4766,0.0078125
1671829246143,B02y,99.7891,0.0078125
1671829246444,B03y,99.4141,0.0078125
1671829246745,B10y,99.3203,0.0078125
1671829247046,B05y,100.387,0.0078125
1671829247347,B03y,100.855,0.015625
1671829247648,B02y,100.883,0.0078125
1671829247949,B07y,100.945,0.0078125
1671829248250,B03y,99.6055,0.0078125
1671829248551,B05y,99.9492,0.015625
1671829248852,B30y,99.5391,0.0078125
1671829249153,B05y,99.9531,0.015625
1671829249454,B30y,99.957,0.015625
1671829249755,B05y,99.3633,0.015625
1671829250056,B07y,100.391,0.0078125
1671829250359,B07y,100.918,0.015625
1671829250659,B10y,100.508,0.015625
1671829250961,B05y,99.7266,0.015625
1671829251308,B02y,100.543,0.015625
1671829251609,B20y,99.5781,0.015625
1671829251910,B07y,100.602,0.0078125
1671829252211,B03y,99.5664,0.0078125
1671829252512,B05y,100.418,0.0078125
1671829252813,B02y,99.8555,0.015625
1671829253114,B05y,100.77,0.015625
1671829253415,B20y,99.7969,0.015625
1671829253716,B02y,100.383,0.0078125
1671829254017,B03y,100.32,0.015625
1671829254318,B07y,100.383,0.0078125
1671829254619,B05y,100.922,0.0078125
1671829254920,B10y,100.914,0.015625
1671829255222,B05y,100.797,0.015625
1671829255522,B30y,99.8242,0.0078125
1671829255825,B30y,99.9531,0.015625
1671829256125,B02y,100.383,0.0078125
1671829256426,B07y,99.4492,0.015625
1671829256727,B05y,99.5078,0.015625
1671829257028,B20y,100.914,0.0078125
1671829257329,B20y,100.863,0.015625
1671829257630,B10y,100.316,0.0078125
1671829257931,B20y,100.977,0.0078125
1671829258232,B02y,99.3555,0.0078125
1671829258534,B03y,100.793,0.015625
1671829258834,B30y,100.41,0.0078125
1671829259135,B02y,100.316,0.0078125
1671829259437,B30y,100.801,0.015625
1671829259738,B30y,99.5156,0.0078125
1671829260047,B20y,100.691,0.0078125
1671829260348,B07y,100.324,0.0078125
1671829260649,B05y,100.727,0.0078125
1671829260950,B02y,99.9844,0.015625
1671829261251,B05y,99.7227,0.0078125
1671829261556,B05y,99.6406,0.015625
1671829261858,B30y,100.383,0.0078125
1671829262158,B03y,100.98,0.0078125
1671829262459,B03y,99.5781,0.0078125
1671829262760,B07y,99.4102,0.0078125
1671829263061,B20y,100.758,0.015625
1671829263362,B05y,99.9414,0.0078125
1671829263663,B10y,100.551,0.015625
1671829263964,B03y,99.3203,0.015625
1671829264265,B20y,100.418,0.015625
1671829264566,B05y,99.6953,0.015625
1671829264867,B05y,99.9805,0.015625
1671829265168,B30y,99.4141,0.015625
1671829265469,B07y,100.727,0.0078125
1671829265770,B05y,99.9805,0.0078125
1671829266071,B05y,100.945,0.015625
1671829266372,B07y,99.9766,0.015625
1671829266673,B02y,99.8516,0.015625
1671829266974,B20y,99.4766,0.0078125
1671829267275,B02y,100.379,0.0078125
1671829267576,B02y,100.57,0.0078125
1671829267877,B05y,99.668,0.015625
1671829268178,B05y,99.957,0.015625
1671829268479,B03y,99.7852,0.0078125
1671829268780,B07y,99.9414,0.0078125
1671829269081,B02y,99.457,0.015625
1671829269382,B30y,100.508,0.015625
1671829269683,B03y,99.6406,0.0078125
1671829269984,B10y,99.3906,0.015625
1671829270285,B20y,99.7305,0.015625
1671829270586,B30y,100.602,0.0078125
1671829270887,B03y,99.8281,0.0078125
1671829271188,B20y,100.914,0.015625
1671829271489,B02y,100.602,0.015625
1671829271791,B07y,99.7617,0.015625
1671829272092,B03y,99.8867,0.015625
1671829272393,B03y,99.9219,0.015625
1671829272694,B10y,99.4531,0.0078125
1671829272995,B02y,99.3164,0.0078125
1671829273296,B10y,99.6914,0.0078125
1671829273597,B03y,99.4727,0.0078125
1671829273898,B20y,99.6289,0.0078125
1671829274199,B20y,100.887,0.0078125
1671829274500,B05y,99.6133,0.015625
1671829274801,B10y,100.613,0.015625
1671829275102,B07y,100.734,0.015625
1671829275403,B07y,100.887,0.0078125
1671829275704,B30y,99.8906,0.0078125
1671829276005,B20y,100.539,0.0078125
1671829276306,B05y,99.5039,0.0078125
1671829276608,B20y,100.543,0.015625
1671829276908,B20y,99.6367,0.0078125
1671829277210,B05y,100.508,0.015625
1671829277510,B30y,100.734,0.0078125
1671829277811,B05y,99.3203,0.015625
1671829278112,B05y,99.4219,0.0078125
1671829278413,B30y,99.3906,0.015625
1671829278714,B30y,99.5156,0.015625
1671829279015,B30y,100.637,0.0078125
1671829279316,B10y,99.4141,0.015625
1671829279617,B30y,99.793,0.0078125
1671829279918,B03y,99.8945,0.015625
1671829280219,B20y,100.672,0.0078125
1671829280520,B07y,99.4141,0.015625
1671829280821,B05y,99.3516,0.0078125
1671829281141,B20y,99.4414,0.0078125
1671829281442,B05y,99.7617,0.0078125
1671829281743,B10y,99.3281,0.015625
1671829282046,B10y,100.766,0.015625
1671829282346,B10y,100.848,0.0078125
1671829282647,B20y,100.91,0.0078125
1671829282948,B30y,99.3242,0.015625
1671829283249,B03y,100.758,0.015625
1671829283550,B30y,99.8828,0.0078125
1671829283851,B10y,100.477,0.015625
1671829284152,B02y,99.332,0.015625
1671829284453,B30y,99.4531,0.015625
1671829284754,B07y,100.605,0.015625
1671829285055,B20y,99.3828,0.0078125
1671829285357,B10y,99.6406,0.015625
1671829285658,B20y,100.332,0.015625
1671829285959,B20y,100.422,0.0078125
1671829286260,B20y,100.676,0.015625
1671829286561,B05y,100.883,0.0078125
1671829286864,B10y,100.793,0.0078125
1671829287165,B03y,100.352,0.015625
1671829287467,B30y,100.566,0.0078125
1671829287767,B03y,100.391,0.0078125
1671829288068,B07y,99.6289,0.0078125
1671829288369,B10y,99.9492,0.015625
1671829288670,B30y,99.8281,0.0078125
1671829288971,B20y,99.3516,0.0078125
1671829289272,B10y,99.832,0.015625
1671829289577,B02y,99.7305,0.015625
1671829289879,B02y,100.387,0.015625
1671829290179,B07y,100.734,0.015625
1671829290480,B03y,99.7852,0.0078125
1671829290781,B07y,99.5781,0.015625
1671829291082,B02y,100.582,0.015625
1671829291401,B03y,100.609,0.015625
1671829291702,B30y,99.5195,0.015625
1671829292003,B20y,99.4844,0.0078125
1671829292311,B30y,99.793,0.015625
1671829292611,B03y,100.918,0.015625
1671829292912,B20y,100.859,0.015625
1671829293213,B03y,99.6406,0.015625
1671829293515,B02y,99.5195,0.015625
1671829293815,B10y,100.734,0.0078125
1671829294116,B10y,99.4766,0.0078125
1671829294417,B20y,99.8203,0.0078125
1671829294718,B30y,100.734,0.015625
1671829295019,B30y,99.9492,0.0078125
1671829295320,B30y,99.707,0.015625
1671829295621,B03y,100.547,0.015625
1671829295922,B30y,100.816,0.0078125
1671829296224,B20y,100.914,0.015625
1671829296525,B20y,100.516,0.015625
1671829296825,B05y,99.8828,0.015625
1671829297126,B07y,99.4805,0.0078125
1671829297427,B05y,99.5469,0.0078125
1671829297728,B10y,100.582,0.015625
1671829298029,B02y,100.738,0.015625
1671829298330,B30y,100.738,0.015625
1671829298631,B03y,99.4453,0.0078125
1671829298932,B03y,99.4414,0.0078125
1671829299233,B07y,100.605,0.0078125
1671829299535,B03y,100.859,0.0078125
1671829299835,B30y,100.449,0.015625
1671829300136,B05y,99.6367,0.0078125
1671829300437,B03y,100.645,0.015625
1671829300738,B02y,99.3906,0.0078125
1671829301039,B07y,100.824,0.0078125
1671829301341,B10y,99.8867,0.0078125
1671829301641,B02y,99.4141,0.0078125
1671829301942,B07y,100.445,0.0078125
1671829302243,B03y,100.945,0.0078125
1671829302544,B03y,99.7344,0.015625
1671829302845,B02y,99.6406,0.015625
1671829303146,B20y,100.539,0.015625
1671829303447,B02y,100.855,0.015625
1671829303748,B20y,99.6328,0.0078125
1671829304049,B03y,100.508,0.0078125
1671829304354,B07y,100.883,0.0078125
1671829304654,B10y,100.363,0.015625
1671829304955,B20y,100.922,0.0078125
1671829305256,B30y,100.914,0.015625
1671829305558,B05y,99.7344,0.015625
1671829305858,B30y,100.859,0.0078125
1671829306195,B07y,99.918,0.015625
1671829306496,B07y,99.5703,0.015625
1671829306797,B20y,99.4766,0.015625
1671829307098,B30y,99.457,0.015625
1671829307399,B03y,99.5703,0.015625
1671829307700,B05y,99.8828,0.0078125
1671829308001,B05y,99.5039,0.0078125
1671829308302,B30y,99.6406,0.015625
1671829308604,B10y,100.355,0.0078125
1671829308904,B07y,100.887,0.015625
1671829309205,B03y,100.32,0.0078125
1671829309507,B20y,99.4102,0.0078125
1671829309808,B30y,99.7617,0.0078125
1671829310110,B02y,100.387,0.015625
1671829310410,B20y,100.754,0.0078125
1671829310711,B20y,99.4766,0.0078125
1671829311012,B03y,100.789,0.015625
1671829311313,B05y,100.453,0.0078125
1671829311614,B30y,99.9219,0.0078125
1671829311915,B02y,99.6094,0.0078125
1671829312216,B02y,100.605,0.015625
1671829312517,B20y,100.973,0.0078125
1671829312818,B03y,100.801,0.015625
1671829313119,B05y,100.926,0.015625
1671829313420,B05y,100.945,0.0078125
1671829313721,B05y,99.8203,0.0078125
1671829314022,B20y,100.418,0.015625
1671829314324,B07y,100.945,0.015625
1671829314625,B07y,99.6953,0.0078125
1671829314926,B05y,99.4727,0.0078125
1671829315227,B10y,99.9883,0.015625
1671829315528,B05y,99.8242,0.015625
1671829315829,B05y,99.8789,0.0078125
1671829316130,B10y,99.8594,0.0078125
1671829316431,B03y,100.352,0.0078125
1671829316732,B03y,100.582,0.015625
1671829317034,B05y,99.6758,0.015625
1671829317336,B05y,100.547,0.015625
1671829317637,B03y,99.7031,0.0078125
1671829317938,B03y,99.9883,0.015625
1671829318241,B07y,100.699,0.015625
1671829318541,B05y,99.8008,0.015625
1671829318842,B03y,100.48,0.0078125
1671829319143,B03y,99.8242,0.0078125
1671829319444,B30y,100.355,0.0078125
1671829319745,B02y,99.9141,0.015625
1671829320048,B10y,100.324,0.015625
1671829320349,B07y,99.4844,0.0078125
1671829320650,B02y,100.797,0.015625
1671829320951,B10y,99.7344,0.015625
1671829321252,B30y,100.816,0.0078125
1671829321553,B05y,100.918,0.015625
1671829321854,B07y,100.988,0.015625
1671829322155,B10y,99.6992,0.015625
1671829322456,B03y,99.6719,0.0078125
1671829322757,B30y,99.5469,0.0078125
1671829323058,B05y,99.4727,0.0078125
1671829323359,B20y,99.5156,0.0078125
1671829323660,B07y,100.414,0.015625
1671829323961,B03y,100.949,0.0078125
1671829324262,B07y,100.395,0.015625
1671829324563,B30y,99.9766,0.0078125
1671829324864,B07y,100.547,0.0078125
1671829325165,B05y,100.566,0.0078125
1671829325466,B10y,99.6094,0.0078125
1671829325767,B20y,99.3594,0.0078125
1671829326068,B07y,99.6406,0.015625
1671829326369,B20y,100.633,0.015625
1671829326670,B03y,100.551,0.015625
1671829326971,B30y,99.8594,0.015625
1671829327272,B05y,100.668,0.015625
1671829327574,B03y,99.9492,0.015625
1671829327874,B07y,99.7031,0.015625
1671829328175,B10y,100.605,0.0078125
1671829328476,B10y,100.457,0.015625
1671829328777,B07y,99.8203,0.0078125
1671829329078,B02y,99.6719,0.015625
1671829329380,B07y,100.949,0.0078125
1671829329680,B03y,99.5156,0.0078125
1671829329981,B30y,100.32,0.0078125
1671829330282,B03y,99.3281,0.0078125
1671829330583,B07y,99.6719,0.0078125
1671829330884,B02y,99.8906,0.015625
1671829331185,B20y,100.734,0.0078125
1671829331486,B10y,99.4805,0.015625
1671829331787,B05y,99.457,0.015625
1671829332088,B05y,100.609,0.015625
1671829332389,B02y,100.547,0.0078125
1671829332690,B03y,99.6094,0.0078125
1671829332991,B05y,99.957,0.015625
1671829333292,B02y,100.512,0.015625
1671829333593,B30y,100.953,0.015625
1671829333894,B20y,100.52,0.015625
1671829334195,B02y,99.9766,0.015625
1671829334496,B30y,100.883,0.0078125
1671829334797,B02y,99.9883,0.015625
1671829335098,B20y,100.598,0.0078125
1671829335399,B07y,100.605,0.0078125
1671829335701,B05y,100.824,0.0078125
1671829336001,B07y,100.57,0.015625
1671829336302,B10y,100.852,0.0078125
1671829336603,B10y,100.895,0.015625
1671829336904,B20y,100.508,0.015625
1671829337205,B02y,100.785,0.0078125
1671829337506,B05y,99.7656,0.0078125
1671829337807,B10y,99.5078,0.015625
1671829338108,B10y,100.418,0.015625
1671829338409,B30y,99.6016,0.015625
1671829338710,B10y,100.91,0.0078125
1671829339011,B30y,99.4453,0.0078125
1671829339312,B05y,100.605,0.015625
1671829339613,B30y,100.508,0.015625
1671829339914,B20y,100.391,0.0078125
1671829340215,B02y,100.324,0.015625
1671829340516,B07y,99.6992,0.0078125
1671829340817,B03y,100.977,0.015625
1671829341118,B07y,100.977,0.0078125
1671829341419,B20y,99.6016,0.015625
1671829341721,B02y,99.6055,0.0078125
1671829342023,B30y,100.949,0.015625
1671829342324,B20y,100.422,0.0078125
1671829342629,B30y,100.789,0.0078125
1671829342930,B10y,100.52,0.015625
1671829343231,B03y,100.418,0.015625
1671829343532,B30y,99.3828,0.015625
1671829343833,B02y,99.8281,0.015625
1671829344134,B10y,100.879,0.0078125
1671829344435,B30y,99.7969,0.015625
1671829344736,B03y,99.8516,0.0078125
1671829345037,B03y,100.328,0.015625
1671829345342,B05y,99.4805,0.015625
1671829345643,B07y,99.3633,0.015625
1671829345944,B20y,100.762,0.015625
1671829346245,B02y,100.352,0.015625
1671829346546,B02y,99.5352,0.0078125
1671829346847,B02y,100.508,0.015625
1671829347148,B30y,100.668,0.0078125
1671829347449,B02y,100.852,0.015625
1671829347750,B07y,100.703,0.0078125
1671829348051,B03y,99.8516,0.0078125
1671829348352,B30y,100.57,0.0078125
1671829348653,B03y,100.449,0.0078125
1671829348958,B30y,99.8633,0.015625
1671829349258,B05y,100.77,0.015625
1671829349562,B07y,99.9531,0.015625
1671829349863,B10y,99.8789,0.0078125
1671829350164,B07y,99.8242,0.0078125
1671829350465,B03y,100.449,0.015625
1671829350766,B10y,100.445,0.015625
1671829351067,B30y,100.602,0.015625
1671829351368,B02y,99.6367,0.0078125
1671829351669,B03y,100.457,0.015625
1671829351970,B07y,100.691,0.0078125
1671829352278,B03y,99.3516,0.0078125
1671829352579,B03y,100.453,0.0078125
1671829352880,B07y,100.391,0.0078125
1671829353181,B07y,100.699,0.015625
1671829353482,B20y,100.566,0.0078125
1671829353783,B05y,100.32,0.015625
1671829354084,B03y,99.3242,0.015625
1671829354385,B10y,100.82,0.0078125
1671829354686,B20y,99.5742,0.015625
1671829354987,B10y,99.7852,0.0078125
1671829355289,B02y,99.5508,0.015625
1671829355590,B03y,99.8242,0.015625
1671829355890,B02y,99.668,0.015625
1671829356191,B30y,100.48,0.0078125
1671829356492,B30y,100.328,0.015625
1671829356793,B05y,99.5977,0.0078125
1671829357094,B02y,99.7266,0.015625
1671829357395,B30y,100.789,0.015625
1671829357696,B20y,99.5117,0.015625
1671829357997,B10y,99.3203,0.015625
1671829358298,B02y,99.5469,0.0078125
1671829358599,B10y,99.7617,0.015625
1671829358900,B03y,100.512,0.0078125
1671829359201,B02y,100.395,0.015625
1671829359502,B10y,99.668,0.0078125
1671829359803,B02y,99.7266,0.015625
1671829360105,B07y,99.5078,0.0078125
1671829360405,B03y,100.324,0.015625
1671829360706,B20y,100.855,0.0078125
1671829361007,B10y,99.3203,0.015625
1671829361308,B07y,99.793,0.015625
1671829361609,B02y,100.984,0.0078125
1671829361910,B07y,100.977,0.015625
1671829362211,B20y,100.566,0.0078125
1671829362512,B07y,99.457,0.015625
1671829362813,B07y,99.7266,0.015625
1671829363114,B03y,100.73,0.0078125
1671829363415,B10y,100.395,0.015625
1671829363716,B02y,99.9219,0.0078125
